OBJECTID,GEOID,CNTY_FIPS,COUSUBFP,WARDID,WARD_FIPS,SUPERID,SUPER_FIPS,ALDERID,ALDER_FIPS,CNTY_NAME,MCD_NAME,MCD_FIPS,CONTACT,DATE_SUB,CTV,NOTES,SCHOOLID,DOA,DOR,DOT,FIPS6,FIPS5,FIPS_Place,Change,Date
1623,5512128200,55121,28200, , , , , , ,TREMPEALEAU,Galesville,5512128200,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,C, , ,62231,61231,61231,121065,28200,5512128200, ,
1624,5512132050,55121,32050, , , , , , ,TREMPEALEAU,HALE,5512132050,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62018,61018,61018,121070,32050,5512132050, ,
1625,5512136800,55121,36800, , , , , , ,TREMPEALEAU,Independence,5512136800,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,C, , ,62241,61241,61241,121075,36800,5512136800, ,
1626,5512144500,55121,44500, , , , , , ,TREMPEALEAU,LINCOLN,5512144500,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62020,61020,61020,121080,44500,5512144500, ,
1627,5512160575,55121,60575, , , , , , ,TREMPEALEAU,Osseo,5512160575,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,C, , ,62265,61265,61265,121085,60575,5512160575, ,
1628,5512162650,55121,62650, , , , , , ,TREMPEALEAU,PIGEON,5512162650,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62022,61022,61022,121093,62650,5512162650, ,
1629,5512162675,55121,62675, , , , , , ,TREMPEALEAU,Pigeon Falls,5512162675,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,V, , ,62173,61173,61173,121095,62675,5512162675, ,
1630,5512165500,55121,65500, , , , , , ,TREMPEALEAU,PRESTON,5512165500,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62024,61024,61024,121100,65500,5512165500, ,
1631,5512177825,55121,77825, , , , , , ,TREMPEALEAU,Strum,5512177825,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,V, , ,62181,61181,61181,121105,77825,5512177825, ,
1632,5512178500,55121,78500, , , , , , ,TREMPEALEAU,SUMNER,5512178500,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62026,61026,61026,121110,78500,5512178500, ,
1633,5512180475,55121,80475, , , , , , ,TREMPEALEAU,Trempealeau,5512180475,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,V, , ,62186,61186,61186,121120,80475,5512180475, ,
1634,5512180500,55121,80500, , , , , , ,TREMPEALEAU,TREMPEALEAU,5512180500,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62028,61028,61028,121115,80500,5512180500, ,
1635,5512181875,55121,81875, , , , , , ,TREMPEALEAU,UNITY,5512181875,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,T, , ,62030,61030,61030,121125,81875,5512181875, ,
1636,5512186725,55121,86725, , , , , , ,TREMPEALEAU,Whitehall,5512186725,ANNH@tremplocounty.com,7/7/2016 12:36:19 PM,C, , ,62291,61291,61291,121130,86725,5512186725, ,
1637,5512306900,55123,06900, , , , , , ,VERNON,BERGEN,5512306900,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63002,62002,62002,123005,6900,5512306900, ,
1638,5512314150,55123,14150, , , , , , ,VERNON,Chaseburg,5512314150,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63111,62111,62111,123010,14150,5512314150, ,
1639,5512314675,55123,14675, , , , , , ,VERNON,CHRISTIANA,5512314675,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63004,62004,62004,123015,14675,5512314675, ,
1640,5512315675,55123,15675, , , , , , ,VERNON,CLINTON,5512315675,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63006,62006,62006,123020,15675,5512315675, ,
1641,5512316875,55123,16875, , , , , , ,VERNON,COON,5512316875,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63008,62008,62008,123025,16875,5512316875, ,
1642,5512316900,55123,16900, , , , , , ,VERNON,Coon Valley,5512316900,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63112,62112,62112,123030,16900,5512316900, ,
1643,5512319850,55123,19850, , , , , , ,VERNON,De Soto,5512319850,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63116,62116,62116,123035,19850,5512319850, ,
1644,5512326550,55123,26550, , , , , , ,VERNON,FOREST,5512326550,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63010,62010,62010,123040,26550,5512326550, ,
1645,5512327400,55123,27400, , , , , , ,VERNON,FRANKLIN,5512327400,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63012,62012,62012,123045,27400,5512327400, ,
1646,5512328625,55123,28625, , , , , , ,VERNON,Genoa,5512328625,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63131,62131,62131,123055,28625,5512328625, ,
1647,5512328650,55123,28650, , , , , , ,VERNON,GENOA,5512328650,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63014,62014,62014,123050,28650,5512328650, ,
1648,5512331625,55123,31625, , , , , , ,VERNON,GREENWOOD,5512331625,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63016,62016,62016,123060,31625,5512331625, ,
1649,5512332225,55123,32225, , , , , , ,VERNON,HAMBURG,5512332225,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63018,62018,62018,123065,32225,5512332225, ,
1650,5512332725,55123,32725, , , , , , ,VERNON,HARMONY,5512332725,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63020,62020,62020,123070,32725,5512332725, ,
1651,5512334825,55123,34825, , , , , , ,VERNON,Hillsboro,5512334825,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,C, , ,63236,62236,62236,123075,34825,5512334825, ,
1652,5512334850,55123,34850, , , , , , ,VERNON,HILLSBORO,5512334850,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63022,62022,62022,123080,34850,5512334850, ,
1653,5512337975,55123,37975, , , , , , ,VERNON,JEFFERSON,5512337975,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63024,62024,62024,123085,37975,5512337975, ,
1654,5512339475,55123,39475, , , , , , ,VERNON,KICKAPOO,5512339475,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63026,62026,62026,123090,39475,5512339475, ,
1655,5512340875,55123,40875, , , , , , ,VERNON,La Farge,5512340875,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63146,62146,62146,123095,40875,5512340875, ,
1656,5512343900,55123,43900, , , , , , ,VERNON,LIBERTY,5512343900,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63028,62028,62028,123100,43900,5512343900, ,
1657,5512360075,55123,60075, , , , , , ,VERNON,Ontario,5512360075,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63165,62165,62165,123105,60075,5512360075, ,
1658,5512366450,55123,66450, , , , , , ,VERNON,Readstown,5512366450,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63176,62176,62176,123110,66450,5512366450, ,
1659,5512376725,55123,76725, , , , , , ,VERNON,STARK,5512376725,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63030,62030,62030,123115,76725,5512376725, ,
1660,5512377075,55123,77075, , , , , , ,VERNON,STERLING,5512377075,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63032,62032,62032,123120,77075,5512377075, ,
1661,5512377550,55123,77550, , , , , , ,VERNON,Stoddard,5512377550,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63181,62181,62181,123125,77550,5512377550, ,
1662,5512381675,55123,81675, , , , , , ,VERNON,UNION,5512381675,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63034,62034,62034,123130,81675,5512381675, ,
1663,5512382900,55123,82900, , , , , , ,VERNON,Viola,5512382900,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,V, , ,63186,62186,62186,123135,82900,5512382900, ,
1664,5512382925,55123,82925, , , , , , ,VERNON,Viroqua,5512382925,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,C, , ,63286,62286,62286,123140,82925,5512382925, ,
1665,5512382950,55123,82950, , , , , , ,VERNON,VIROQUA,5512382950,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63036,62036,62036,123145,82950,5512382950, ,
1666,5512385050,55123,85050, , , , , , ,VERNON,WEBSTER,5512385050,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63038,62038,62038,123150,85050,5512385050, ,
1667,5512385475,55123,85475, , , , , , ,VERNON,Westby,5512385475,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,C, , ,63291,62291,62291,123155,85475,5512385475, ,
1668,5512386525,55123,86525, , , , , , ,VERNON,WHEATLAND,5512386525,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63040,62040,62040,123160,86525,5512386525, ,
1669,5512386900,55123,86900, , , , , , ,VERNON,WHITESTOWN,5512386900,davoles@vernoncounty.org,7/14/2016 7:57:15 AM,T, , ,63042,62042,62042,123165,86900,5512386900, ,
1670,5512502450,55125,02450, , , , , , ,VILAS,ARBOR VITAE,5512502450,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64002,63002,63002,125005,2450,5512502450, ,
1671,5512508950,55125,08950, , , , , , ,VILAS,BOULDER JUNCTION,5512508950,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64004,63004,63004,125010,8950,5512508950, ,
1672,5512515850,55125,15850, , , , , , ,VILAS,CLOVERLAND,5512515850,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64006,63006,63006,125015,15850,5512515850, ,
1673,5512516750,55125,16750, , , , , , ,VILAS,CONOVER,5512516750,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64008,63008,63008,125020,16750,5512516750, ,
1674,5512521625,55125,21625, , , , , , ,VILAS,Eagle River,5512521625,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,C, , ,64221,63221,63221,125025,21625,5512521625, ,
1675,5512540687,55125,40687, , , , , , ,VILAS,LAC DU FLAMBEAU,5512540687,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64010,63010,63010,125030,40687,5512540687, ,
1676,5512542325,55125,42325, , , , , , ,VILAS,LAND O'LAKES,5512542325,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64012,63012,63012,125035,42325,5512542325, ,
1677,5512544525,55125,44525, , , , , , ,VILAS,LINCOLN,5512544525,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64014,63014,63014,125040,44525,5512544525, ,
1678,5512548462,55125,48462, , , , , , ,VILAS,MANITOWISH WATERS,5512548462,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64016,63016,63016,125045,48462,5512548462, ,
1679,5512562425,55125,62425, , , , , , ,VILAS,PHELPS,5512562425,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64018,63018,63018,125050,62425,5512562425, ,
1680,5512563625,55125,63625, , , , , , ,VILAS,PLUM LAKE,5512563625,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64020,63020,63020,125055,63625,5512563625, ,
1681,5512565425,55125,65425, , , , , , ,VILAS,PRESQUE ISLE,5512565425,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64022,63022,63022,125060,65425,5512565425, ,
1682,5512570725,55125,70725, , , , , , ,VILAS,ST. GERMAIN,5512570725,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64024,63024,63024,125065,70725,5512570725, ,
1683,5512583750,55125,83750, , , , , , ,VILAS,WASHINGTON,5512583750,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64026,63026,63026,125070,83750,5512583750, ,
1684,5512587600,55125,87600, , , , , , ,VILAS,WINCHESTER,5512587600,afaust@ncwrpc.org,7/5/2016 3:29:03 PM,T, , ,64028,63028,63028,125075,87600,5512587600, ,
1685,5512708265,55127,08265, , , , , , ,WALWORTH,Bloomfield,5512708265,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65115,64115,64115, ,8265,5512708265,Added,2011-12-20T00:00:00.000Z
1686,5512708275,55127,08275, , , , , , ,WALWORTH,BLOOMFIELD,5512708275,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65002,64002,64002,127005,8275,5512708275, ,
1687,5512711200,55127,11200, , , , , , ,WALWORTH,Burlington,5512711200,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,C, , ,65206,64206,64206,127007,11200,5512711200, ,
1688,5512718825,55127,18825, , , , , , ,WALWORTH,Darien,5512718825,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65116,64116,64116,127015,18825,5512718825, ,
1689,5512718850,55127,18850, , , , , , ,WALWORTH,DARIEN,5512718850,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65004,64004,64004,127010,18850,5512718850, ,
1690,5512719450,55127,19450, , , , , , ,WALWORTH,Delavan,5512719450,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,C, , ,65216,64216,64216,127020,19450,5512719450, ,
1691,5512719475,55127,19475, , , , , , ,WALWORTH,DELAVAN,5512719475,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65006,64006,64006,127025,19475,5512719475, ,
1692,5512722100,55127,22100, , , , , , ,WALWORTH,East Troy,5512722100,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65121,64121,64121,127035,22100,5512722100, ,
1693,5512722125,55127,22125, , , , , , ,WALWORTH,EAST TROY,5512722125,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65008,64008,64008,127030,22125,5512722125, ,
1694,5512723300,55127,23300, , , , , , ,WALWORTH,Elkhorn,5512723300,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,C, , ,65221,64221,64221,127040,23300,5512723300, ,
1695,5512726350,55127,26350, , , , , , ,WALWORTH,Fontana-on-Geneva Lake,5512726350,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65126,64126,64126,127045,26350,5512726350, ,
1696,5512728550,55127,28550, , , , , , ,WALWORTH,GENEVA,5512728550,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65010,64010,64010,127050,28550,5512728550, ,
1697,5512728675,55127,28675, , , , , , ,WALWORTH,Genoa City,5512728675,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65131,64131,64131,127055,28675,5512728675, ,
1698,5512740950,55127,40950, , , , , , ,WALWORTH,LAFAYETTE,5512740950,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65012,64012,64012,127060,40950,5512740950, ,
1699,5512741050,55127,41050, , , , , , ,WALWORTH,LA GRANGE,5512741050,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65014,64014,64014,127065,41050,5512741050, ,
1700,5512741450,55127,41450, , , , , , ,WALWORTH,Lake Geneva,5512741450,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,C, , ,65246,64246,64246,127070,41450,5512741450, ,
1701,5512744750,55127,44750, , , , , , ,WALWORTH,LINN,5512744750,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65016,64016,64016,127075,44750,5512744750, ,
1702,5512746725,55127,46725, , , , , , ,WALWORTH,LYONS,5512746725,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65018,64018,64018,127080,46725,5512746725, ,
1703,5512755050,55127,55050, , , , , , ,WALWORTH,Mukwonago,5512755050,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65153,64153,64153,127083,55050,5512755050,Added,1991-04-02T00:00:00.000Z
1704,5512767725,55127,67725, , , , , , ,WALWORTH,RICHMOND,5512767725,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65020,64020,64020,127085,67725,5512767725, ,
1705,5512772875,55127,72875, , , , , , ,WALWORTH,Sharon,5512772875,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65181,64181,64181,127095,72875,5512772875, ,
1706,5512772900,55127,72900, , , , , , ,WALWORTH,SHARON,5512772900,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65022,64022,64022,127090,72900,5512772900, ,
1707,5512776175,55127,76175, , , , , , ,WALWORTH,SPRING PRAIRIE,5512776175,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65024,64024,64024,127100,76175,5512776175, ,
1708,5512778100,55127,78100, , , , , , ,WALWORTH,SUGAR CREEK,5512778100,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65026,64026,64026,127105,78100,5512778100, ,
1709,5512780875,55127,80875, , , , , , ,WALWORTH,TROY,5512780875,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65028,64028,64028,127110,80875,5512780875, ,
1710,5512783250,55127,83250, , , , , , ,WALWORTH,Walworth,5512783250,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65191,64191,64191,127120,83250,5512783250, ,
1711,5512783275,55127,83275, , , , , , ,WALWORTH,WALWORTH,5512783275,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65030,64030,64030,127115,83275,5512783275, ,
1712,5512786925,55127,86925, , , , , , ,WALWORTH,Whitewater,5512786925,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,C, , ,65291,64291,64291,127125,86925,5512786925, ,
1713,5512786950,55127,86950, , , , , , ,WALWORTH,WHITEWATER,5512786950,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,T, , ,65032,64032,64032,127130,86950,5512786950, ,
1714,5512787200,55127,87200, , , , , , ,WALWORTH,Williams Bay,5512787200,ddrayna@co.walworth.wi.us,7/12/2016 10:39:07 AM,V, , ,65192,64192,64192,127135,87200,5512787200, ,
1715,5512904950,55129,04950, , , , , , ,WASHBURN,BARRONETT,5512904950,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66002,65002,65002,129005,4950,5512904950, ,
1716,5512905125,55129,05125, , , , , , ,WASHBURN,BASHAW,5512905125,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66004,65004,65004,129010,5125,5512905125, ,
1717,5512905225,55129,05225, , , , , , ,WASHBURN,BASS LAKE,5512905225,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66006,65006,65006,129015,5225,5512905225, ,
1718,5512905875,55129,05875, , , , , , ,WASHBURN,BEAVER BROOK,5512905875,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66008,65008,65008,129020,5875,5512905875, ,
1719,5512907550,55129,07550, , , , , , ,WASHBURN,Birchwood,5512907550,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,V, , ,66106,65106,65106,129030,7550,5512907550, ,
1720,5512907575,55129,07575, , , , , , ,WASHBURN,BIRCHWOOD,5512907575,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66010,65010,65010,129025,7575,5512907575, ,
1721,5512910150,55129,10150, , , , , , ,WASHBURN,BROOKLYN,5512910150,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66012,65012,65012,129035,10150,5512910150, ,
1722,5512912925,55129,12925, , , , , , ,WASHBURN,CASEY,5512912925,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66014,65014,65014,129040,12925,5512912925, ,
1723,5512914425,55129,14425, , , , , , ,WASHBURN,CHICOG,5512914425,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66016,65016,65016,129045,14425,5512914425, ,
1724,5512917850,55129,17850, , , , , , ,WASHBURN,CRYSTAL,5512917850,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66018,65018,65018,129050,17850,5512917850, ,
1725,5512924600,55129,24600, , , , , , ,WASHBURN,EVERGREEN,5512924600,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66020,65020,65020,129055,24600,5512924600, ,
1726,5512928025,55129,28025, , , , , , ,WASHBURN,FROG CREEK,5512928025,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66022,65022,65022,129060,28025,5512928025, ,
1727,5512931825,55129,31825, , , , , , ,WASHBURN,GULL LAKE,5512931825,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66024,65024,65024,129065,31825,5512931825, ,
1728,5512945650,55129,45650, , , , , , ,WASHBURN,LONG LAKE,5512945650,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66026,65026,65026,129070,45650,5512945650, ,
1729,5512947025,55129,47025, , , , , , ,WASHBURN,MADGE,5512947025,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66028,65028,65028,129075,47025,5512947025, ,
1730,5512953250,55129,53250, , , , , , ,WASHBURN,Minong,5512953250,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,V, , ,66151,65151,65151,129085,53250,5512953250, ,
1731,5512953275,55129,53275, , , , , , ,WASHBURN,MINONG,5512953275,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66030,65030,65030,129080,53275,5512953275, ,
1732,5512971637,55129,71637, , , , , , ,WASHBURN,SARONA,5512971637,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66032,65032,65032,129090,71637,5512971637, ,
1733,5512973200,55129,73200, , , , , , ,WASHBURN,Shell Lake,5512973200,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,C, , ,66282,65282,65282,129095,73200,5512973200, ,
1734,5512975625,55129,75625, , , , , , ,WASHBURN,Spooner,5512975625,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,C, , ,66281,65281,65281,129100,75625,5512975625, ,
1735,5512975650,55129,75650, , , , , , ,WASHBURN,SPOONER,5512975650,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66034,65034,65034,129105,75650,5512975650, ,
1736,5512975800,55129,75800, , , , , , ,WASHBURN,SPRINGBROOK,5512975800,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66036,65036,65036,129110,75800,5512975800, ,
1737,5512977350,55129,77350, , , , , , ,WASHBURN,STINNETT,5512977350,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66038,65038,65038,129115,77350,5512977350, ,
1738,5512977650,55129,77650, , , , , , ,WASHBURN,STONE LAKE,5512977650,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66040,65040,65040,129120,77650,5512977650, ,
1739,5512980450,55129,80450, , , , , , ,WASHBURN,TREGO,5512980450,nnelson@co.washburn.wi.us,7/14/2016 2:59:00 PM,T, , ,66042,65042,65042,129125,80450,5512980450, ,
1740,5513100425,55131,00425, , , , , , ,WASHINGTON,ADDISON,5513100425,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67002,66002,66002,131005,425,5513100425, ,
1741,5513105050,55131,05050, , , , , , ,WASHINGTON,BARTON,5513105050,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67004,66004,66004,131010,5050,5513105050, ,
1742,5513124225,55131,24225, , , , , , ,WASHINGTON,ERIN,5513124225,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67006,66006,66006,131020,24225,5513124225, ,
1743,5513125375,55131,25375, , , , , , ,WASHINGTON,FARMINGTON,5513125375,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67008,66008,66008,131025,25375,5513125375, ,
1744,5513128875,55131,28875, , , , , , ,WASHINGTON,Germantown,5513128875,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67131,66131,66131,131035,28875,5513128875, ,
1745,5513128900,55131,28900, , , , , , ,WASHINGTON,GERMANTOWN,5513128900,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67010,66010,66010,131030,28900,5513128900, ,
1746,5513133000,55131,33000, , , , , , ,WASHINGTON,Hartford,5513133000,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,C, , ,67236,66236,66236,131040,33000,5513133000, ,
1747,5513133025,55131,33025, , , , , , ,WASHINGTON,HARTFORD,5513133025,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67012,66012,66012,131045,33025,5513133025, ,
1748,5513137675,55131,37675, , , , , , ,WASHINGTON,Jackson,5513137675,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67141,66141,66141,131055,37675,5513137675, ,
1749,5513137700,55131,37700, , , , , , ,WASHINGTON,JACKSON,5513137700,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67014,66014,66014,131050,37700,5513137700, ,
1750,5513139300,55131,39300, , , , , , ,WASHINGTON,Kewaskum,5513139300,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67142,66142,66142,131065,39300,5513139300, ,
1751,5513139325,55131,39325, , , , , , ,WASHINGTON,KEWASKUM,5513139325,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67016,66016,66016,131060,39325,5513139325, ,
1752,5513153000,55131,53000, , , , , , ,WASHINGTON,Milwaukee,5513153000,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,C, , ,67251,66251,66251,131068,53000,5513153000, ,
1753,5513156450,55131,56450, , , , , , ,WASHINGTON,Newburg,5513156450,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67161,66161,66161,131069,56450,5513156450, ,
1754,5513163875,55131,63875, , , , , , ,WASHINGTON,POLK,5513163875,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67018,66018,66018,131070,63875,5513163875, ,
1755,5513167475,55131,67475, , , , , , ,WASHINGTON,Richfield,5513167475,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67020,66020,66020,131075,67475,5513167475,Deleted,2008-02-13T00:00:00.000Z
1756,5513174400,55131,74400, , , , , , ,WASHINGTON,Slinger,5513174400,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,V, , ,67181,66181,66181,131080,74400,5513174400, ,
1757,5513180575,55131,80575, , , , , , ,WASHINGTON,TRENTON,5513180575,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67022,66022,66022,131085,80575,5513180575, ,
1758,5513184900,55131,84900, , , , , , ,WASHINGTON,WAYNE,5513184900,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67024,66024,66024,131090,84900,5513184900, ,
1759,5513185350,55131,85350, , , , , , ,WASHINGTON,West Bend,5513185350,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,C, , ,67291,66291,66291,131095,85350,5513185350, ,
1760,5513185375,55131,85375, , , , , , ,WASHINGTON,WEST BEND,5513185375,michael.vandersanden@co.washington.wi.us,7/14/2016 9:20:18 AM,T, , ,67026,66026,66026,131100,85375,5513185375, ,
1761,5513307200,55133,07200, , , , , , ,WAUKESHA,Big Bend,5513307200,ddittmar@waukeshacounty.gov,7/13/2016 9:24:15 AM,V, , ,68106,67106,67106,133005,7200,5513307200, ,
